gene,baseMean,log2FoldChange,Direction,Endogenous_Promoter,Exogenous_Promoter
Nt5e,203.9948901,-2.517361195,DOWN,FALSE,TRUE
Ntm,1043.551432,0.687730233,UP,TRUE,TRUE
Ntmt1,522.906089,-0.632670122,DOWN,TRUE,TRUE
Ntn4,1539.466893,-0.624322127,DOWN,FALSE,TRUE
Ntng2,78.6996799,1.628953892,UP,FALSE,TRUE
Ntrk3,3470.237629,0.788514546,UP,FALSE,TRUE
Nuak1,86.73449187,0.83414588,UP,TRUE,FALSE
Nuak2,347.4182153,1.928192844,UP,FALSE,TRUE
Nubpl,193.2882975,-0.542917079,DOWN,TRUE,FALSE
Nucb1,2647.235256,0.608823906,UP,TRUE,TRUE
Nudcd2,2531.364702,-0.817012569,DOWN,TRUE,FALSE
Nudt13,242.562528,-0.556520397,DOWN,TRUE,TRUE
Nudt5,2316.350745,-0.652993589,DOWN,TRUE,TRUE
Nuf2,3824.93281,-0.687553708,DOWN,TRUE,FALSE
Nufip1,817.7144719,-0.567940862,DOWN,TRUE,TRUE
Numa1,4359.465354,0.643778347,UP,TRUE,TRUE
Numb,591.2029181,0.507800183,UP,TRUE,TRUE
Nup107,2066.973368,-0.815048389,DOWN,TRUE,TRUE
Nup160,3727.29668,-0.510053544,DOWN,TRUE,FALSE
Nup214,1695.866374,0.868224513,UP,TRUE,TRUE
Nup35,1353.100371,-0.636822067,DOWN,TRUE,TRUE
Nup43,917.743659,-0.768113556,DOWN,TRUE,TRUE
Nup54,1307.67851,-0.524314712,DOWN,TRUE,TRUE
Nup85,1909.476827,-0.500297017,DOWN,TRUE,TRUE
Nup88,2820.840084,-0.653399074,DOWN,TRUE,TRUE
Nusap1,6093.097725,-0.633875257,DOWN,FALSE,TRUE
Nwd1,8876.820745,1.362993771,UP,TRUE,TRUE
Nxn,559.9691185,0.647695157,UP,TRUE,FALSE
Nxt2,1886.471789,-0.590262575,DOWN,TRUE,FALSE
Oacyl,148.3607226,-1.504332177,DOWN,TRUE,TRUE
Oard1,358.5235327,-0.559343641,DOWN,TRUE,TRUE
Oat,2792.055269,-1.049413446,DOWN,TRUE,TRUE
Oaz1,5039.457679,-0.572001715,DOWN,TRUE,TRUE
Odf2l,687.8032144,-0.581898349,DOWN,TRUE,TRUE
Ogdh,5978.22164,0.589767864,UP,TRUE,TRUE
Ogfr,2200.60595,0.779804312,UP,FALSE,TRUE
Ogfrl1,914.2678898,-0.540297174,DOWN,TRUE,TRUE
Ola1,2812.73341,-0.574317379,DOWN,TRUE,TRUE
Olfml2a,88.50034189,2.454334426,UP,TRUE,FALSE
Olfml2b,172.3306414,-1.688732968,DOWN,TRUE,TRUE
Olfml3,74.40543169,-0.873601321,DOWN,TRUE,TRUE
Onecut2,144.5816887,1.462873465,UP,TRUE,TRUE
Ophn1,1183.487857,0.661381299,UP,TRUE,TRUE
Opn3,817.4617937,1.03737969,UP,TRUE,TRUE
Orai2,319.034297,1.100478091,UP,FALSE,TRUE
Orc5,1404.241647,-0.537812593,DOWN,TRUE,TRUE
Orc6,1383.090336,-0.601720775,DOWN,TRUE,TRUE
Orm2,53.23416586,0.839609115,UP,TRUE,TRUE
Os9,1345.079182,0.763794884,UP,TRUE,TRUE
Osbpl2,1110.884259,0.768841551,UP,TRUE,TRUE
Osbpl5,988.5750363,2.317558012,UP,FALSE,TRUE
Osgepl1,328.8954472,-0.797517194,DOWN,TRUE,TRUE
Osmr,75.17468287,0.856967935,UP,TRUE,TRUE
Ost4,839.0758298,-0.569482428,DOWN,FALSE,TRUE
Ostc,3152.42852,-1.059774572,DOWN,TRUE,TRUE
Ostf1,486.170619,-0.835923341,DOWN,TRUE,TRUE
Ostm1,1632.799285,-0.62057192,DOWN,TRUE,TRUE
Otud1,168.9473994,1.267481119,UP,TRUE,TRUE
Otx1,340.2648197,0.559235168,UP,TRUE,TRUE
Ovca2,270.586058,-0.563656697,DOWN,TRUE,TRUE
P3h4,352.959125,-0.76616952,DOWN,TRUE,TRUE
P4ha1,2173.177472,-0.904834055,DOWN,TRUE,TRUE
P4htm,101.1065174,-0.835829983,DOWN,TRUE,FALSE
Pacs1,760.9606397,0.532128857,UP,TRUE,TRUE
Pacs2,1211.519431,1.326209043,UP,TRUE,TRUE
Pacsin3,193.3427377,1.03040809,UP,TRUE,TRUE
Pafah1b3,466.766387,-0.615078822,DOWN,TRUE,TRUE
Pafah2,473.2441792,0.969761705,UP,TRUE,TRUE
Paip2,5467.323548,-0.524835842,DOWN,TRUE,TRUE
Palld,1609.30551,1.536885842,UP,TRUE,TRUE
Palm,280.8289483,0.695841116,UP,TRUE,TRUE
Pank3,22524.07469,-0.69898068,DOWN,TRUE,TRUE
Papss1,3262.285173,-0.584794632,DOWN,TRUE,TRUE
Paqr4,2197.072043,0.810596332,UP,TRUE,TRUE
Pard3,2145.333203,0.506238629,UP,TRUE,TRUE
Parp11,2004.634712,0.971670468,UP,TRUE,TRUE
Parp14,808.5255991,4.2806216,UP,TRUE,TRUE
Parp2,959.0511561,-0.587702901,DOWN,TRUE,TRUE
Parp3,233.2685103,2.050690007,UP,TRUE,TRUE
Parp9,1114.078771,2.726597775,UP,FALSE,TRUE
Parva,3145.711197,0.637084089,UP,TRUE,TRUE
Patl1,2091.081869,0.6078642,UP,TRUE,TRUE
Patz1,2100.564415,0.582675339,UP,TRUE,TRUE
Pbdc1,1469.218899,-0.619097755,DOWN,FALSE,TRUE
Pbx4,127.8448007,1.035211817,UP,TRUE,TRUE
Pcdh1,366.8415375,1.829492855,UP,TRUE,TRUE
Pcdh15,249.7186052,-2.417498224,DOWN,FALSE,TRUE
Pcdh17,105.9052459,0.649507049,UP,TRUE,TRUE
Pcdh19,2706.756482,1.43586652,UP,FALSE,TRUE
Pcdh9,3479.524374,-0.746321746,DOWN,TRUE,TRUE
Pcdhb11,608.193738,-0.76809733,DOWN,TRUE,TRUE
Pcdhgc3,7494.910633,1.450986087,UP,TRUE,TRUE
Pcf11,3184.084241,-0.529274645,DOWN,TRUE,TRUE
Pcgf2,122.7230379,2.46342802,UP,TRUE,TRUE
Pclo,558.8471978,1.65772177,UP,TRUE,TRUE
Pcna,12691.12639,-0.71777709,DOWN,TRUE,TRUE
Pcnx3,1994.696822,0.912429791,UP,TRUE,TRUE
Pcolce2,60.03117439,-2.210124263,DOWN,FALSE,TRUE
Pcsk5,407.3276992,-0.955519816,DOWN,TRUE,TRUE
Pcsk6,265.4384444,0.503386108,UP,TRUE,TRUE
Pcyox1l,788.9058954,0.92170638,UP,TRUE,TRUE
Pdcd2l,375.6292995,-0.726594483,DOWN,TRUE,TRUE
Pdcd5,635.4573306,-0.905464904,DOWN,TRUE,FALSE
Pdcd6,1482.847007,-0.640976976,DOWN,TRUE,TRUE
Pdcl3,672.9445628,-0.716935688,DOWN,TRUE,TRUE
Pde1a,154.3039258,2.12415667,UP,TRUE,TRUE
Pde1b,955.1402925,3.264965674,UP,FALSE,TRUE
Pde1c,4220.520434,0.562882573,UP,FALSE,TRUE
Pde4b,4192.051557,-0.610489007,DOWN,TRUE,TRUE
Pde4d,796.450538,-0.820393782,DOWN,TRUE,TRUE
Pde7b,431.3243446,-1.510789777,DOWN,TRUE,TRUE
Pdgfa,1262.986959,1.029593833,UP,FALSE,TRUE
Pdgfra,300.495263,-1.639600195,DOWN,TRUE,TRUE
Pdha1,5956.629401,-0.612456047,DOWN,TRUE,FALSE
Pdhb,3862.663221,-0.620890128,DOWN,TRUE,TRUE
Pdhx,1712.632482,-0.524321564,DOWN,TRUE,TRUE
Pdia5,379.532265,-0.957463732,DOWN,TRUE,TRUE
Pdia6,5839.677958,-0.657658281,DOWN,TRUE,TRUE
Pdik1l,1662.414817,-0.512161928,DOWN,TRUE,FALSE
Pdk1,1112.952441,-2.451442012,DOWN,TRUE,TRUE
Pdk2,294.2799219,1.323021723,UP,TRUE,TRUE
Pdlim2,63.73328007,2.492676128,UP,TRUE,FALSE
Pdlim4,137.7145552,-1.552371588,DOWN,FALSE,TRUE
Pdlim7,241.0911931,1.096804086,UP,FALSE,TRUE
Pdp2,917.9406496,-1.028603545,DOWN,FALSE,TRUE
Pdxk,968.9350349,0.855214262,UP,TRUE,TRUE
Pdzd2,1537.879405,0.704801617,UP,TRUE,TRUE
Pdzrn4,827.4786941,-0.559132271,DOWN,FALSE,TRUE
Pea15a,16637.14622,1.027844772,UP,TRUE,TRUE
Peak1,5641.085277,0.537800563,UP,TRUE,TRUE
Pecr,123.7840579,-1.422096744,DOWN,TRUE,TRUE
Peg13,554.8600612,0.727819597,UP,FALSE,TRUE
Peli1,5421.850387,-0.545077911,DOWN,TRUE,TRUE
Per2,479.9018778,1.327005691,UP,TRUE,TRUE
Pet100,151.607211,-0.584198063,DOWN,TRUE,TRUE
Pex2,1450.149049,-0.508187966,DOWN,TRUE,TRUE
Pex26,194.0849252,0.69334614,UP,TRUE,TRUE
Pex5l,466.8605351,1.805206221,UP,TRUE,TRUE
Pfdn4,409.893174,-1.168789909,DOWN,TRUE,FALSE
Pfdn5,2438.816187,-0.578507082,DOWN,TRUE,FALSE
Pfkp,391.0586402,0.525346734,UP,TRUE,TRUE
Pgap1,8522.133772,-0.78792392,DOWN,TRUE,TRUE
Pgap3,113.7590537,0.900308453,UP,TRUE,TRUE
Pgbd5,66.10127728,1.45575307,UP,TRUE,FALSE
Pgk1,13213.73815,-1.18185614,DOWN,TRUE,TRUE
Pgm1,3536.610169,-1.023878805,DOWN,FALSE,TRUE
Pgm2,678.3084958,-0.85507646,DOWN,FALSE,TRUE
Pgm3,589.3502693,-0.920561653,DOWN,TRUE,TRUE
Pgs1,1017.215158,0.540805668,UP,TRUE,FALSE
Phactr2,696.8100085,0.531942847,UP,TRUE,TRUE
Phactr4,1306.900993,0.654532534,UP,TRUE,TRUE
Phb,3127.102972,-0.589870858,DOWN,TRUE,TRUE
Phb2,2820.145388,-0.524571884,DOWN,TRUE,FALSE
Phf12,1264.149954,0.73310245,UP,TRUE,TRUE
Phf21a,1813.219314,0.655830681,UP,TRUE,TRUE
Phf21b,450.2494153,0.921692344,UP,TRUE,TRUE
Phf5a,1722.764466,-0.798704757,DOWN,TRUE,FALSE
Phip,8696.858186,-0.642902688,DOWN,TRUE,TRUE
Phkg1,151.5333856,1.446552152,UP,TRUE,TRUE
Phlda1,445.798359,-1.194847318,DOWN,TRUE,TRUE
Phlda3,2298.131095,1.241254714,UP,TRUE,TRUE
Phldb1,2689.481818,0.904232372,UP,TRUE,TRUE
Phospho2,780.6414058,-0.677737745,DOWN,TRUE,FALSE
Phrf1,2359.716796,0.760021995,UP,TRUE,TRUE
Phtf1os,88.89620643,-0.620182488,DOWN,TRUE,FALSE
Phyhipl,914.5651492,1.013051746,UP,FALSE,TRUE
Pi4ka,5037.411752,0.52290154,UP,TRUE,TRUE
Pias3,619.4303306,0.830196791,UP,TRUE,FALSE
Pid1,1446.671481,0.851676498,UP,FALSE,TRUE
Pidd1,611.3726446,1.324315038,UP,FALSE,TRUE
Piezo1,1052.650243,1.775198872,UP,FALSE,TRUE
Piezo2,340.1924882,-0.517894224,DOWN,FALSE,TRUE
Piga,621.2169399,-0.722053844,DOWN,TRUE,TRUE
Pigc,730.0276289,-0.559509699,DOWN,TRUE,TRUE
Pigo,359.4961188,0.645396162,UP,TRUE,TRUE
Pigt,6107.375521,1.025064398,UP,TRUE,TRUE
Pih1d1,890.8228584,-0.501906301,DOWN,TRUE,TRUE
Pik3cb,1054.476914,-0.577932867,DOWN,TRUE,TRUE
Pik3ip1,557.8736063,0.583669121,UP,TRUE,TRUE
Pik3r3,4191.910318,0.667391349,UP,TRUE,TRUE
Pim2,146.0962324,0.607421387,UP,TRUE,FALSE
Pink1,1182.007246,0.611359654,UP,TRUE,TRUE
Pitpnm2,715.8594585,0.749941653,UP,TRUE,TRUE
Pkd1,6806.857532,1.268991187,UP,TRUE,TRUE
Pkn1,929.2805036,0.685329656,UP,TRUE,TRUE
Pknox2,694.4137239,0.578405619,UP,TRUE,TRUE
Pla2g7,540.7650168,0.977997333,UP,FALSE,TRUE
Plagl1,569.2157024,2.61145469,UP,TRUE,TRUE
Plbd2,1139.162715,0.603029178,UP,FALSE,TRUE
Plcd4,1976.862653,1.2747808,UP,TRUE,TRUE
Plcl1,928.4832325,1.000925852,UP,TRUE,TRUE
Pld1,2435.159213,-0.768494216,DOWN,TRUE,TRUE
Pld3,783.867623,1.024486597,UP,TRUE,TRUE
Plec,797.3587219,1.427953858,UP,TRUE,TRUE
Plekha6,80.76045087,3.49877258,UP,TRUE,TRUE
Plekha7,891.7899386,1.045455449,UP,TRUE,TRUE
Plekhg1,3886.719348,3.46450595,UP,TRUE,TRUE
Plekhg2,1484.320284,1.131998907,UP,TRUE,TRUE
Plekhg3,82.53075854,-0.659210737,DOWN,TRUE,FALSE
Plekhg5,559.2856135,2.352401584,UP,TRUE,TRUE
Plekhh2,1976.051621,0.976325667,UP,TRUE,FALSE
Plekhm1,691.7145266,0.802810999,UP,TRUE,TRUE
Plgrkt,478.9945318,-0.997579712,DOWN,TRUE,TRUE
Plin4,70.31666869,0.632734884,UP,TRUE,TRUE
Plk3,233.2810467,0.581454874,UP,TRUE,TRUE
Plk4,2915.433811,-0.502225509,DOWN,TRUE,TRUE
Plppr2,421.3922235,0.738494821,UP,TRUE,TRUE
Plrg1,1875.594833,-0.675439961,DOWN,TRUE,TRUE
Pls3,5444.25394,0.66142308,UP,TRUE,FALSE
Plscr1,123.4679352,-1.112630003,DOWN,TRUE,TRUE
Pltp,388.4463206,3.955593002,UP,TRUE,FALSE
Plxna1,3669.214428,1.957602698,UP,TRUE,TRUE
Plxna2,7156.397519,2.004590252,UP,FALSE,TRUE
Plxnb1,1561.86556,1.314562819,UP,TRUE,TRUE
Plxnb2,13001.45233,1.383980557,UP,TRUE,TRUE
Plxnb3,757.6877879,-0.521300768,DOWN,TRUE,TRUE
Plxnd1,1530.178905,0.600957396,UP,TRUE,TRUE
Pmaip1,775.2172447,0.941343467,UP,TRUE,TRUE
Pmf1,1840.368762,-0.560224359,DOWN,TRUE,TRUE
Pml,140.3332043,1.625043253,UP,FALSE,TRUE
Pmp22,1490.105878,-0.647180391,DOWN,TRUE,TRUE
Pms1,562.3600871,-0.615537088,DOWN,TRUE,TRUE
Pmvk,478.5034005,-1.223723928,DOWN,TRUE,TRUE
Pnpla2,557.8873223,0.852182893,UP,TRUE,FALSE
Pnpla3,52.78125972,-1.502154375,DOWN,TRUE,FALSE
Pnpla6,500.8706742,0.562888592,UP,TRUE,TRUE
Podn,108.1809546,3.458287963,UP,FALSE,TRUE
Podxl,601.4153677,0.828469505,UP,TRUE,TRUE
Pogz,2339.394283,0.536838078,UP,TRUE,FALSE
Pold2,1612.873974,-0.538889529,DOWN,TRUE,TRUE
Pold4,128.3799235,-0.560639464,DOWN,TRUE,TRUE
Pole2,793.1229533,-0.815746921,DOWN,TRUE,TRUE
Pole4,1640.459053,-0.554851236,DOWN,TRUE,TRUE
Polg,2252.873974,-0.676733831,DOWN,TRUE,TRUE
Polg2,78.38056644,-0.838229102,DOWN,TRUE,TRUE
Polk,1342.592618,0.675414813,UP,TRUE,TRUE
Polr1c,889.0644266,-0.9889152,DOWN,TRUE,TRUE
Polr2a,5190.604152,1.206770255,UP,TRUE,TRUE
Polr2d,1195.308171,-0.66220008,DOWN,TRUE,TRUE
Polr2e,834.2241544,-0.66589369,DOWN,TRUE,FALSE
Polr2f,842.1272195,-0.946365659,DOWN,TRUE,FALSE
Polr2j,346.5802227,-0.658887386,DOWN,TRUE,TRUE
Polr3g,398.0303774,-0.815627339,DOWN,TRUE,TRUE
Polr3k,2615.527306,-0.781989361,DOWN,TRUE,TRUE
Pop4,936.4768895,-0.674422662,DOWN,TRUE,TRUE
Pop5,366.780502,-1.204368921,DOWN,TRUE,FALSE
Pop7,410.34687,-0.500885258,DOWN,TRUE,TRUE
Por,1609.55858,0.587823199,UP,TRUE,TRUE
Pot1a,1033.57456,-0.660313157,DOWN,TRUE,TRUE
Pou3f2,2378.122886,0.833163555,UP,TRUE,TRUE
Ppa1,2500.797663,-0.700861787,DOWN,TRUE,FALSE
Ppat,2871.061839,-0.63063815,DOWN,TRUE,TRUE
Ppfia3,68.45665562,0.94879281,UP,TRUE,TRUE
Ppfibp1,762.1992033,-1.025219236,DOWN,TRUE,FALSE
Ppfibp2,444.4177438,-2.007343005,DOWN,TRUE,TRUE
Ppia,23376.85852,-0.823425346,DOWN,TRUE,TRUE
Ppic,2015.191038,-0.638736445,DOWN,FALSE,TRUE
Ppie,844.9749604,-0.665735804,DOWN,FALSE,TRUE
Ppih,1215.9964,-0.734406509,DOWN,TRUE,FALSE
Ppil3,616.5107091,-0.771037869,DOWN,TRUE,FALSE
Ppil6,88.26620359,-0.759959726,DOWN,TRUE,FALSE
Ppip5k1,409.1630745,0.715443839,UP,TRUE,TRUE
Ppm1h,211.8787183,1.218414011,UP,TRUE,TRUE
Ppm1l,2481.1194,1.273825831,UP,TRUE,TRUE
Ppm1m,483.3699926,-0.597109598,DOWN,TRUE,TRUE
Ppp1cb,10738.20395,-0.507968465,DOWN,TRUE,TRUE
Ppp1cc,4757.311694,-0.539934513,DOWN,TRUE,FALSE
Ppp1r13b,73.97418076,0.914422917,UP,FALSE,TRUE
Ppp1r13l,157.2106024,1.764636396,UP,TRUE,TRUE
Ppp1r15a,260.2621206,0.623906721,UP,TRUE,TRUE
Ppp1r16a,592.9778941,0.6020184,UP,TRUE,FALSE
Ppp1r16b,245.965934,-0.874160673,DOWN,TRUE,TRUE
Ppp1r1a,237.5522047,2.66011852,UP,FALSE,TRUE
Ppp1r35,586.8084425,-0.657012703,DOWN,TRUE,FALSE
Ppp1r3c,397.3834659,-1.80738997,DOWN,TRUE,TRUE
Ppp2r2b,122.3255756,-0.910331751,DOWN,TRUE,TRUE
Ppp2r2c,303.0318498,3.91856763,UP,TRUE,FALSE
Ppp2r3c,819.4726437,-0.563673521,DOWN,TRUE,TRUE
Ppp2r5c,7968.651228,-0.517853528,DOWN,TRUE,TRUE
Ppp4r4,232.3484403,1.526161333,UP,TRUE,TRUE
Pprc1,1749.664888,0.757724998,UP,TRUE,TRUE
Ppwd1,1157.215011,-0.733631986,DOWN,TRUE,TRUE
Prag1,1591.193811,0.848018164,UP,TRUE,TRUE
Prc1,5941.718347,-0.584129241,DOWN,TRUE,TRUE
Prcp,1169.054672,-0.541533532,DOWN,TRUE,TRUE
Prdm1,172.3394735,-0.673175741,DOWN,TRUE,TRUE
Prdm2,2501.641577,0.645113117,UP,TRUE,TRUE
Prdx1,12687.82351,-0.672226333,DOWN,TRUE,TRUE
Prdx2,10261.27756,-0.609379839,DOWN,TRUE,FALSE
Prelp,177.5289591,1.604588112,UP,FALSE,TRUE
Prickle2,591.5807423,1.297223451,UP,TRUE,TRUE
Prkce,552.2790255,1.120112426,UP,TRUE,TRUE
Prkcq,413.1765797,-1.574183771,DOWN,TRUE,FALSE
Prkd1,1021.045983,-0.827940613,DOWN,TRUE,TRUE
Prkg1,69.01303911,0.956236745,UP,FALSE,TRUE
Prkn,97.51725465,0.548120325,UP,TRUE,TRUE
Prkra,1054.634618,-0.772798912,DOWN,TRUE,TRUE
Prmt7,1110.043921,-0.638786308,DOWN,TRUE,TRUE
Prpf18,1442.124091,-0.662697939,DOWN,TRUE,TRUE
Prpf8,11641.08362,0.771554993,UP,TRUE,TRUE
Prpsap2,993.7638295,-0.571738779,DOWN,TRUE,TRUE
Prr12,1514.571827,1.354677724,UP,TRUE,FALSE
Prr5,211.4424298,1.171020201,UP,FALSE,TRUE
Prr7,210.9514558,1.580501988,UP,TRUE,TRUE
Prrc2a,11127.21519,1.201239904,UP,TRUE,TRUE
Prrc2b,7003.733264,1.131320514,UP,TRUE,TRUE
Prrc2c,13133.12538,0.894821189,UP,TRUE,TRUE
Prrg1,1056.659533,-0.725486714,DOWN,TRUE,TRUE
Prrx1,758.6548952,1.841143781,UP,FALSE,TRUE
Prss23,956.6190592,1.452107366,UP,TRUE,FALSE
Prss36,180.1081757,-0.822197588,DOWN,TRUE,TRUE
Prtg,371.2597226,0.608809055,UP,TRUE,TRUE
Prx,190.0530681,0.676956685,UP,TRUE,TRUE
Psap,16576.74711,1.078521145,UP,TRUE,TRUE
Psd3,4521.307807,0.859533402,UP,TRUE,TRUE
Psen2,60.63833912,0.64269795,UP,TRUE,TRUE
Psma1,4535.841388,-1.067069054,DOWN,TRUE,TRUE
Psma2,3458.032421,-0.898016584,DOWN,TRUE,TRUE
Psma3,5841.558032,-0.880231946,DOWN,TRUE,TRUE
Psma4,2317.264544,-0.812155472,DOWN,TRUE,FALSE
Psma5,2442.553145,-1.032124746,DOWN,TRUE,TRUE
Psma6,4099.802595,-0.806021189,DOWN,TRUE,TRUE
Psmb1,5997.431072,-0.817604577,DOWN,TRUE,TRUE
Psmb2,2326.546536,-0.685481082,DOWN,TRUE,TRUE
Psmb3,2796.126642,-0.854549601,DOWN,TRUE,TRUE
Psmb5,602.0380209,-1.049656328,DOWN,TRUE,TRUE
Psmb6,3365.708564,-0.891694926,DOWN,TRUE,TRUE
Psmb7,2381.697414,-0.69660165,DOWN,TRUE,FALSE
Psmc1,3419.107813,-0.7284567,DOWN,TRUE,FALSE
Psmc3,3430.071532,-0.549178304,DOWN,FALSE,TRUE
Psmc3ip,222.1580755,-0.942639647,DOWN,TRUE,FALSE
Psmc6,5702.904789,-0.812416002,DOWN,TRUE,TRUE
Psmd10,607.6076432,-0.670286474,DOWN,TRUE,TRUE
Psmd12,2469.038613,-0.639236013,DOWN,TRUE,FALSE
Psmd13,2736.110066,-0.53540282,DOWN,TRUE,FALSE
Psmd14,3547.37425,-0.679645318,DOWN,TRUE,TRUE
Psmd4,2173.470296,-0.635407136,DOWN,TRUE,TRUE
Psmd7,2288.272447,-0.565756565,DOWN,FALSE,TRUE
Psmg1,782.5083169,-0.764826935,DOWN,TRUE,TRUE
Psmg4,499.2499016,-0.97220401,DOWN,TRUE,TRUE
Psph,774.9197371,-1.176978594,DOWN,TRUE,TRUE
Pstk,354.2241609,-0.886478525,DOWN,TRUE,TRUE
Ptbp3,6287.197821,-0.936063351,DOWN,TRUE,TRUE
Pter,419.9911068,-0.844852493,DOWN,FALSE,TRUE
Ptgr1,302.9779335,-1.014945575,DOWN,TRUE,TRUE
Ptk7,1893.945356,1.209647059,UP,TRUE,TRUE
Ptma,19931.26936,-0.689203855,DOWN,TRUE,TRUE
Ptp4a3,1778.372961,0.991279134,UP,TRUE,TRUE
Ptpdc1,1214.278096,1.685779945,UP,TRUE,TRUE
Ptpn14,2946.14271,0.539480894,UP,TRUE,TRUE
Ptpn2,1230.318081,-0.654412479,DOWN,TRUE,TRUE
Ptpn21,1171.942328,0.771899546,UP,TRUE,TRUE
Ptpn23,1521.324889,1.131834779,UP,TRUE,TRUE
Ptprf,4526.456981,0.817934091,UP,TRUE,TRUE
Ptprg,4755.473492,0.694500612,UP,TRUE,TRUE
Ptprj,3327.220371,1.148365479,UP,TRUE,TRUE
Ptprk,530.8590241,0.703924321,UP,FALSE,TRUE
Ptprs,10962.32964,1.320472963,UP,TRUE,TRUE
Ptprz1,51058.37762,0.730673068,UP,TRUE,TRUE
Pts,263.6940665,-0.573150468,DOWN,TRUE,TRUE
Pum1,5586.995221,0.680636757,UP,TRUE,FALSE
Purb,24776.11383,0.586875215,UP,TRUE,FALSE
Pvr,679.7807803,-0.741298483,DOWN,TRUE,FALSE
Pxdn,1694.280415,0.778835538,UP,TRUE,FALSE
Pygb,1473.100214,0.521451361,UP,TRUE,TRUE
Qars,1630.571275,-0.533815004,DOWN,FALSE,TRUE
Qpct,531.4438882,-1.464734592,DOWN,FALSE,TRUE
R3hdm2,2045.362324,0.745477229,UP,TRUE,TRUE
Rab11b,4080.964293,0.830652465,UP,TRUE,TRUE
Rab11fip5,151.6053526,0.673619113,UP,TRUE,TRUE
Rab26,178.9830551,-0.715282438,DOWN,TRUE,FALSE
Rab27a,96.79748703,-3.250554985,DOWN,FALSE,TRUE
Rab28,1606.017163,-0.574832923,DOWN,TRUE,TRUE
Rab2a,4931.109308,-0.565280169,DOWN,TRUE,TRUE
Rab32,339.4851904,1.657676441,UP,FALSE,TRUE
Rab36,254.2350304,1.522382478,UP,TRUE,TRUE
Rab38,200.63487,-1.178284187,DOWN,TRUE,TRUE
Rab3c,50.37788,1.811425263,UP,TRUE,TRUE
Rab6a,10150.60115,0.56285011,UP,TRUE,TRUE
Rab8b,5398.048917,-0.954295168,DOWN,TRUE,TRUE
Rab9,2226.018653,-0.648097883,DOWN,TRUE,TRUE
Rabggtb,2061.776982,-0.814179514,DOWN,TRUE,TRUE
Rack1,22004.59558,-0.864210239,DOWN,TRUE,TRUE
Rad1,472.2511738,-0.987590601,DOWN,TRUE,TRUE
Rad51ap1,729.7080171,-0.606351832,DOWN,FALSE,TRUE
Rad51c,588.8682894,-0.579979778,DOWN,TRUE,FALSE
Ralb,1948.602954,-0.721147724,DOWN,TRUE,TRUE
Ralgapa2,3115.602855,0.621876049,UP,TRUE,TRUE
Ralgps1,918.1505045,0.863923085,UP,TRUE,TRUE
Ramac,908.1507689,-0.542272057,DOWN,FALSE,TRUE
Ramp2,170.5715712,-0.504693378,DOWN,FALSE,TRUE
Ran,18107.14999,-0.748999729,DOWN,TRUE,TRUE
Ranbp6,1157.840369,-0.931301232,DOWN,TRUE,TRUE
Ranbp9,2703.003577,0.529546579,UP,TRUE,FALSE
Rap1a,3634.992161,-0.857495882,DOWN,TRUE,TRUE
Rap1b,6351.453222,-0.72577558,DOWN,TRUE,TRUE
Rap2a,3276.90132,0.556464736,UP,TRUE,TRUE
Rapgef4,1402.807945,0.716500173,UP,FALSE,TRUE
Rars,2583.145304,-0.671476144,DOWN,TRUE,TRUE
Rasa3,6555.249626,-0.865384839,DOWN,TRUE,TRUE
Rassf2,3127.841574,0.58409033,UP,TRUE,TRUE
Rassf4,108.1937444,0.513517143,UP,FALSE,TRUE
Rbbp8,1723.009573,-0.682135888,DOWN,TRUE,TRUE
Rbbp9,1360.689711,-0.546929683,DOWN,FALSE,TRUE
Rbfa,270.8914587,-0.953087514,DOWN,TRUE,FALSE
Rbm39,8742.636347,-0.518553091,DOWN,TRUE,TRUE
Rbmxl1,2284.485199,-0.741542057,DOWN,TRUE,FALSE
Rbpms,140.456215,-0.592110101,DOWN,FALSE,TRUE
Rbx1,5328.02881,-0.690091064,DOWN,TRUE,TRUE
Rcc1,1361.275732,-0.611514278,DOWN,TRUE,TRUE
Rccd1,179.0618062,-0.534604561,DOWN,TRUE,TRUE
Rcl1,837.8998439,-0.528985149,DOWN,TRUE,TRUE
Rcn1,4587.315124,-0.580405024,DOWN,FALSE,TRUE
Rdh5,97.44874954,0.838079674,UP,TRUE,TRUE
Rdm1,355.0462302,-0.798067602,DOWN,TRUE,TRUE
Reep2,281.7226385,0.953776779,UP,TRUE,TRUE
Reep6,115.5765137,0.76390075,UP,TRUE,TRUE
Relb,174.0647737,1.107621277,UP,TRUE,TRUE
Rell1,785.1517839,-1.238976675,DOWN,TRUE,TRUE
Reln,75.95261259,2.379514781,UP,FALSE,TRUE
Repin1,2675.812996,0.693565867,UP,TRUE,TRUE
Rere,2878.44063,0.79726894,UP,TRUE,TRUE
Rerg,293.7672677,1.714554138,UP,TRUE,FALSE
Rex1bd,1250.368928,-0.55020412,DOWN,TRUE,TRUE
Rfc4,793.2030963,-1.032987029,DOWN,TRUE,TRUE
Rftn2,1389.959095,-1.006066549,DOWN,TRUE,TRUE
Rfx1,534.5879275,1.065969278,UP,TRUE,TRUE
Rfx2,182.8794314,2.255394752,UP,TRUE,TRUE
Rfxank,484.1121693,-0.618369625,DOWN,TRUE,FALSE
